Title,Tags,Links
WS254: The Road To Running A Successful Syndication Business with Gary Lipsky,real estate syndication,https://lifebridgecapital.com/2019/07/02/ws254-the-road-to-running-a-successful-syndication-business-with-gary-lipsky/
WS239: Raising Private Capital For Syndication with Dan Handford,real estate syndication,https://lifebridgecapital.com/2019/06/17/ws239-raising-private-capital-for-syndication-with-dan-handford/
WS218: Jacob Blackett on Building Relationships And Raising Capital With Syndication Pro,real estate syndication,https://lifebridgecapital.com/2019/05/27/ws218-jacob-blackett-on-building-relationships-and-raising-capital-with-syndication-pro/
WS188: How To Do Crowdfunding Legally with Mark Roderick,real estate syndication,https://lifebridgecapital.com/2019/04/27/ws188-how-to-do-crowdfunding-legally-with-mark-roderick/
WS172: Real Estate Syndication with Kyle Jones,real estate syndication,https://lifebridgecapital.com/2019/04/11/ws172-real-estate-syndication-with-kyle-jones/
WS 166: Building a $200 Million Real Estate Portfolio with Ivan Barratt,real estate syndication,https://lifebridgecapital.com/2019/04/05/ws-166-building-a-200-million-real-estate-portfolio-with-ivan-barratt/
WS 165: Real Estate Note Investing: A Lucrative Alternative with Dave Van Horn,real estate syndication,https://lifebridgecapital.com/2019/04/04/ws-165-real-estate-note-investing-a-lucrative-alternative-with-dave-van-horn/
"WS164: How Private Investor Clubs Help with Real Estate Deal Flow, Deal Analysis and Capital Raising with Ian Ippolito",real estate syndication,https://lifebridgecapital.com/2019/04/03/ws164-how-private-investor-clubs-help-with-real-estate-deal-flow-deal-analysis-and-capital-raising-with-ian-ippolito/
WS163: How I Transitioned from Fix and Flip to Real Estate Syndication with Steven Libman,real estate syndication,https://lifebridgecapital.com/2019/04/02/ws163-how-i-transitioned-from-fix-and-flip-to-real-estate-syndication-with-steven-libman/
WS160: Investing Opportunities in the Assisted Living Space with Loe Hornbuckle,real estate syndication,https://lifebridgecapital.com/2019/03/30/ws160-investing-opportunities-in-the-assisted-living-space-with-loe-hornbuckle/
WS157: Crowdfunding your Next Real Estate Deal with Amy Wan,real estate syndication,https://lifebridgecapital.com/2019/03/27/ws157-crowdfunding-your-next-real-estate-deal-with-amy-wan/
WS156: How to Build a Strong Influence on Social Media with Marjeanne Fields,real estate syndication,https://lifebridgecapital.com/2019/03/26/ws156-how-to-build-a-strong-influence-on-social-media-with-marjeanne-fields/
WS149: Mastering the ART of Deal Analysis and Business Acquisition with Ace Chapman,real estate syndication,https://lifebridgecapital.com/2019/03/19/ws149-mastering-the-art-of-deal-analysis-and-business-acquisition-with-ace-chapman/
WS147: Nuances of Different Regulations and How to Pick the Right One for Your Real Estate Business with Amy Wan,real estate syndication,https://lifebridgecapital.com/2019/03/17/ws147-nuances-of-different-regulations-and-how-to-pick-the-right-one-for-your-real-estate-business-with-amy-wan/
WS145: How to Bust your Fear of Raising Money with Craig Haskell,real estate syndication,https://lifebridgecapital.com/2019/03/15/ws145-how-to-bust-your-fear-of-raising-money-with-craig-haskell/
WS144: How I Became a Millionaire in 18 Months by Flipping Land with Jack Bosch,real estate syndication,https://lifebridgecapital.com/2019/03/14/ws144-how-i-became-a-millionaire-in-18-months-by-flipping-land-with-jack-bosch/
WS142: How to Market your Real Estate Business on Social Media with Christina Daves,real estate syndication,https://lifebridgecapital.com/2019/03/12/ws142-how-to-market-your-real-estate-business-on-social-media-with-christina-daves/
WS141: How to Make the Right Real Estate Investment Decision with M.C. Laubscher,real estate syndication,https://lifebridgecapital.com/2019/03/11/ws141-how-to-make-the-right-real-estate-investment-decision-with-m-c-laubscher/
WS140: GROUNDFLOOR – a Unique Real Estate Investing and Lending Platform That Allows Wider Participation with Brian Dally,real estate syndication,https://lifebridgecapital.com/2019/03/10/ws140-groundfloor-a-unique-real-estate-investing-and-lending-platform-that-allows-wider-participation-with-brian-dally/
WS139: How to Use Podio to Manage Your Real Estate Business with Jordan Fleming,real estate syndication,https://lifebridgecapital.com/2019/03/09/ws139-how-to-use-podio-to-manage-your-real-estate-business-with-jordan-fleming/
WS138: How to Invest Your IRA in Real Estate and Other Non-Traditional Assets with Terry White,real estate syndication,https://lifebridgecapital.com/2019/03/08/ws138-how-to-invest-your-ira-in-real-estate-and-other-non-traditional-assets-with-terry-white/
WS137: How I Did $30 Million Worth of Real Estate Transactions in 5 Years with Larry Abramowitz,real estate syndication,https://lifebridgecapital.com/2019/03/07/ws137-how-i-did-30-million-worth-of-real-estate-transactions-in-5-years-with-larry-abramowitz/
WS136: Comprehensive Checklist for Successful Real Estate Investing with Joe Cucchiara,real estate syndication,https://lifebridgecapital.com/2019/03/06/ws136-comprehensive-checklist-for-successful-real-estate-investing-with-joe-cucchiara/
WS135: How to Determine the Value of a Real Estate Property with Manny Perez,real estate syndication,https://lifebridgecapital.com/2019/03/05/ws135-how-to-determine-the-value-of-a-real-estate-property-with-manny-perez/
WS134: Legal Nuances of a Real Estate Syndication with Amy Wan,real estate syndication,https://lifebridgecapital.com/2019/03/04/ws134-legal-nuances-of-a-real-estate-syndication-with-amy-wan/
WS133: How to Overcome the Challenges of Capital Raising in Real Estate Syndication with Kevin Amolsch,real estate syndication,https://lifebridgecapital.com/2019/03/03/ws133-how-to-overcome-the-challenges-of-capital-raising-in-real-estate-syndication-with-kevin-amolsch/
WS128: How to Build an Amazing Mentor Relationship with Jason Mittman,real estate syndication,https://lifebridgecapital.com/2019/02/26/ws128-how-to-build-an-amazing-mentor-relationship-with-jason-mittman/
WS127: How I Built My Real Estate Investing Business While Maintaining a Day Job with Jason Pero,real estate syndication,https://lifebridgecapital.com/2019/02/25/ws127-how-i-built-my-real-estate-investing-business-while-maintaining-a-day-job-with-jason-pero/
WS126 Growing a Real Estate Business While Managing 80 Companies with Eddie Wilson,real estate syndication,https://lifebridgecapital.com/2019/02/24/ws126-growing-a-real-estate-business-while-managing-80-companies-with-eddie-wilson/
WS125: How to Overcome Challenges in Deal Acquisition and Capital Raising with Bill Zahller,real estate syndication,https://lifebridgecapital.com/2019/02/23/ws125-how-to-overcome-challenges-in-deal-acquisition-and-capital-raising-with-bill-zahller/
WS123: How to Raise Capital for Your Real Estate Projects via a Regulation D Offering with Kim Lisa Taylor,real estate syndication,https://lifebridgecapital.com/2019/02/21/ws123-how-to-raise-capital-for-your-real-estate-projects-via-a-regulation-d-offering-with-kim-lisa-taylor/
WS122: Expert Tips for Getting Started in Real Estate Investing with Lance Edwards,real estate syndication,https://lifebridgecapital.com/2019/02/20/ws122-expert-tips-on-how-for-getting-started-in-real-estate-investing-with-lance-edwards/
WS121: How to Acquire and Manage a Value Add Real Estate Property with Robert Couture,real estate syndication,https://lifebridgecapital.com/2019/02/19/ws121-how-to-acquire-and-manage-a-value-add-real-estate-property-with-robert-couture/
WS120: Expert Real Estate Asset Management Tips with Omar Khan,real estate syndication,https://lifebridgecapital.com/2019/02/18/ws120-expert-real-estate-asset-management-tips-with-omar-khan/
WS118: How to Stay Financially Disciplined and Secure your Future with Aaron Chapman,real estate syndication,https://lifebridgecapital.com/2019/02/16/ws118-how-to-stay-financially-disciplined-and-secure-your-future-with-aaron-chapman/
WS117: How I Built a Successful Real Estate Investing Business at the Age of 25 with Joel Florek,real estate syndication,https://lifebridgecapital.com/2019/02/15/ws117-how-i-built-a-successful-real-estate-investing-business-at-the-age-of-25-with-joel-florek/
WS116: How Partnering with Utility Providers Can Add to Your Bottom Line in Real Estate Syndication with Kevin Gardner,real estate syndication,https://lifebridgecapital.com/2019/02/14/ws116-how-partnering-with-utility-providers-can-add-to-your-bottom-line-in-real-estate-syndication-with-kevin-gardner/
WS115: Comprehensive Step-by-Step Workflow for Syndication with Craig Haskell,real estate syndication,https://lifebridgecapital.com/2019/02/13/ws115-comprehensive-step-by-step-workflow-for-syndication-with-craig-haskell/
WS114: How to Avoid Costly Mistakes When Transitioning to the Syndication Business with Kaykay Singh,real estate syndication,https://lifebridgecapital.com/2019/02/12/ws114-how-to-avoid-costly-mistakes-when-transitioning-to-the-syndication-business-with-kaykay-singh/
WS112: How to Raise Capital in Real Estate Syndication in David Thompson,real estate syndication,https://lifebridgecapital.com/2019/02/10/ws112-how-to-raise-capital-in-real-estate-syndication-in-david-thompson/
WS111: How to Rehab a Property to Push up Rents and Occupancy with Carlos Gutierrez,real estate syndication,https://lifebridgecapital.com/2019/02/09/ws111-how-to-rehab-a-property-to-push-up-rents-and-occupancy-with-carlos-gutierrez/
WS109: Expert Tips to Start and Sustain a Successful Syndication Business with Steeve Breton,real estate syndication,https://lifebridgecapital.com/2019/02/07/ws109-expert-tips-to-start-and-sustain-a-successful-syndication-business-with-steve-breton/
WS107: How to Purchase and Improve Value Add Properties for Cash Flow Appreciation with David Toupin,real estate syndication,https://lifebridgecapital.com/2019/02/05/ws107-how-to-purchase-and-improve-value-add-properties-for-cash-flow-appreciation-with-david-toupin/
WS106: How to Evaluate a Real Estate Syndication – Expert Tips for Investors and Partners with Whitney Elkins-Hutten,real estate syndication,https://lifebridgecapital.com/2019/02/04/ws106-how-to-evaluate-a-real-estate-syndication-expert-tips-for-investors-and-partners-with-whitney-elkins-hutten/
WS104: Expert Networking Tips for Finding and Building Relationships with Potential Investors with Jon Simcoe,real estate syndication,https://lifebridgecapital.com/2019/02/02/ws104-expert-networking-tips-for-finding-and-building-relationships-with-potential-investors-with-jon-simcoe/
WS103: How to Syndicate Value Add Properties with Chris Grenzig,real estate syndication,https://lifebridgecapital.com/2019/02/01/ws103-how-to-syndicate-value-add-properties-with-chris-grenzig/
WS102: The Art of Acquiring and Financing a Value Add Syndication with Anthony Chara,real estate syndication,https://lifebridgecapital.com/2019/01/31/ws102-the-art-of-acquiring-and-financing-a-value-add-syndication-with-anthony-chara/
WS101: How to Vet a Sponsor and Choose a Deal That Aligns with Your Risk Profile with James Kandasamy,real estate syndication,https://lifebridgecapital.com/2019/01/30/ws101-how-to-vet-a-sponsor-and-choose-a-deal-that-aligns-with-your-risk-profile-with-james-kandasamy/
WS100: The Art of Syndicating Difficult Deals and Unlocking Hidden Value with Andrew Cushman,real estate syndication,https://lifebridgecapital.com/2019/01/29/ws100-the-art-of-syndicating-difficult-deals-and-unlocking-hidden-value-with-andrew-cushman/
WS96: Tools and Resources for Making Valuable Data Driven Decisions in Syndication with Lindsay Lewis,real estate syndication,https://lifebridgecapital.com/2019/01/25/ws96-tools-and-resources-for-making-valuable-data-driven-decisions-in-syndication-with-lindsay-lewis/
WS94: How to Conduct Thorough Due Diligence on a Syndicated Deal with Brian Hennessey,real estate syndication,https://lifebridgecapital.com/2019/01/23/ws94-how-to-conduct-thorough-due-diligence-on-a-syndicated-deal-with-brian-hennessey/
"WS92: How to Buy Right, Finance Right and Manage Right Your Syndication Deal with Jake Stenziano",real estate syndication,https://lifebridgecapital.com/2019/01/21/ws92-how-to-buy-right-finance-right-and-manage-right-your-syndication-deal-with-jake-stenzanio/
WS91: How to Easily Raise Capital by Growing Your Investor Base in Real Estate Syndication with John Bogdasarian,real estate syndication,https://lifebridgecapital.com/2019/01/20/ws91-how-to-easily-raise-capital-by-growing-your-investor-base-in-real-estate-syndication-with-john-bogdasarian/
WS90: How to Find Reliable Partners and Build a Dream Team in Real Estate Syndication with Omar Khan,real estate syndication,https://lifebridgecapital.com/2019/01/19/ws90-how-to-find-reliable-partners-and-build-a-dream-team-in-real-estate-syndication-with-omar-khan/
WS89: How to Rehab a Syndicated Property and Unlock Hidden Value with John Fortes,real estate syndication,https://lifebridgecapital.com/2019/01/18/ws89-how-to-rehab-a-syndicated-property-and-unlock-hidden-value-with-john-fortes/
WS88: How to Raise Capital via a Regulation A REIT with DeAnn O Donovan,real estate syndication,https://lifebridgecapital.com/2019/01/17/ws88-how-to-raise-capital-via-a-regulation-a-reit-with-deann-o-donovan/
WS87: How to Project Yourself as a Thought Leader Through Social Media with Dino Pierce,real estate syndication,https://lifebridgecapital.com/2019/01/16/ws87-how-to-project-yourself-as-a-thought-leader-through-social-media-with-dino-pierce/
WS86: How to Generate Superior Returns by Investing in Senior Living Spaces with Gene Guarino,real estate syndication,https://lifebridgecapital.com/2019/01/15/ws86-how-to-generate-superior-returns-by-investing-in-senior-living-spaces-with-gene-guarino/
WS85: How to Leverage the Power of Social Media to Give Your Syndication Business Greater Visibility with Ellie Perlman,real estate syndication,https://lifebridgecapital.com/2019/01/14/ws85-how-to-leverage-the-power-of-social-media-to-give-your-syndication-business-greater-visibility-with-ellie-perlman/
WS84: Expert Tips for Managing and Scaling up your Syndication Business with John Lenhart,real estate syndication,https://lifebridgecapital.com/2019/01/13/ws84-expert-tips-for-managing-and-scaling-up-your-syndication-business-with-john-lenhart/
WS83: How to Increase ROI in Real Estate Syndication with Danny Newberry,real estate syndication,https://lifebridgecapital.com/2019/01/12/ws83-how-to-increase-roi-in-real-estate-syndication-with-danny-newberry/
WS80: How to Leverage Technology for Making Data Driven Decisions in Syndication with Nikolai Ray,real estate syndication,https://lifebridgecapital.com/2019/01/09/ws80-how-to-leverage-technology-for-making-data-driven-decisions-in-syndication-with-nikolai-ray/
WS79: Comprehensive Workflow for Real Estate Syndication with Powell Chee,real estate syndication,https://lifebridgecapital.com/2019/01/08/ws79-comprehensive-workflow-for-real-estate-syndication-with-powell-chee/
WS78: How to Effectively Communicate with Real Estate Agents with Joe Cromwell,real estate syndication,https://lifebridgecapital.com/2019/01/07/ws78-how-to-effectively-communicate-with-real-estate-agents-with-joe-cromwell/
WS75: Expert Tips for Evaluating a New Real Estate Market with Carole Ellis,real estate syndication,https://lifebridgecapital.com/2019/01/04/ws75-expert-tips-for-evaluating-a-new-real-estate-market-with-carole-ellis/
WS73: Networking Tips and Tricks for Giving Your Syndication Business Greater Visibility with Lennon Lee,real estate syndication,https://lifebridgecapital.com/2019/01/02/ws73-networking-tips-and-tricks-for-giving-your-syndication-business-greater-visibility-with-lennon-lee/
WS72: Little Known Nuances of Capital Raising in Real Estate Syndication with Dylan Borland,real estate syndication,https://lifebridgecapital.com/2019/01/01/ws72-little-known-nuances-of-capital-raising-in-real-estate-syndication-with-dylan-borland/
WS71: How to syndicate your first deal with Michael Blank,real estate syndication,https://lifebridgecapital.com/2018/12/31/ws71-how-to-syndicate-your-first-deal-with-michael-blank/
WS70: How to Take Actionable Steps for Achieving Financial Freedom in Real Estate Syndication with Michael Blank,real estate syndication,https://lifebridgecapital.com/2018/12/30/ws70-how-to-take-actionable-steps-for-achieving-financial-freedom-in-real-estate-syndication-with-michael-blank/
WS69: Legal Complexities of Capital Raising in Real Estate Syndication with Arina Shulga,real estate syndication,https://lifebridgecapital.com/2018/12/29/ws69-legal-complexities-of-capital-raising-in-real-estate-syndication-with-arina-shulga/
WS68: How to Set up and Run a Successful Syndication Business with Tamar Mar,real estate syndication,https://lifebridgecapital.com/2018/12/28/ws68-how-to-set-up-and-run-a-successful-syndication-business-with-tamar-mar/
WS67: How to Start and Build a Sustainable Syndication Business with Paul Barbeau,real estate syndication,https://lifebridgecapital.com/2018/12/27/ws67-how-to-start-and-build-a-sustainable-syndication-business-with-paul-barbeau/
WS66: How to Invest Your IRA Funds in Real Estate Syndication with Bryan Ellis,real estate syndication,https://lifebridgecapital.com/2018/12/26/ws66-how-to-invest-your-ira-funds-in-real-estate-syndication-with-bryan-ellis/
WS65: How to Conservatively Underwrite a Real Estate Syndication Deal with Anna Myers,real estate syndication,https://lifebridgecapital.com/2018/12/25/ws65-how-to-conservatively-underwrite-a-real-estate-syndication-deal-with-anna-myers/
WS63: How to Mitigate Risk by Diversifying into Real Estate Syndication with Alina Trigub,real estate syndication,https://lifebridgecapital.com/2018/12/23/ws63-how-to-mitigate-risk-by-diversifying-into-real-estate-syndication-with-alina-trigub/
WS62: How to Make the Transition to Real Estate Syndication with Josh Eitingon,real estate syndication,https://lifebridgecapital.com/2018/12/22/ws62-how-to-make-the-transition-to-real-estate-syndication-with-josh-eitingon/
WS60: Tips and Tricks for Market Selection in Real Estate Syndication with Omar Khan,real estate syndication,https://lifebridgecapital.com/2018/12/20/ws60-tips-and-tricks-for-market-selection-in-real-estate-syndication/
WS59: Recession Resistant Asset Classes That Syndicators Should Consider Investing In with Hunter Thompson,real estate syndication,https://lifebridgecapital.com/2018/12/19/ws59-recession-resistant-asset-classes-that-syndicators-should-consider-investing-in/
WS58: How to Profitably Start and Scale up Your Real Estate Business with Gino Barbaro,real estate syndication,https://lifebridgecapital.com/2018/12/18/ws58-how-to-profitably-start-and-scale-up-your-real-estate-business-with-gino-barbaro/
"WS57: Nuances of the Automated Underwriting Platform for Multifamily, Enodo with Marc Rutzen",real estate syndication,https://lifebridgecapital.com/2018/12/17/ws57-nuances-of-the-automated-underwriting-platform-for-multifamily-enodo-with-marc-rutzen/
"WS56: Networking, Capital Raising and Property Management Tips for First Time Syndicators with John Cohen",real estate syndication,https://lifebridgecapital.com/2018/12/16/ws56-networking-capital-raising-and-property-management-tips-for-first-time-syndicators-with-john-cohen/
WS55: Nuances of Capital Raising and Deal Structuring in Real Estate Syndication with Andrew Schena,real estate syndication,https://lifebridgecapital.com/2018/12/15/ws55-nuances-of-capital-raising-and-deal-structuring-in-real-estate-syndication-with-andrew-schena/
WS54: Little Known Nuances of the Syndication Business That You Might Not Be Aware Of with Nizan Mosery,real estate syndication,https://lifebridgecapital.com/2018/12/14/ws54-little-known-nuances-of-the-syndication-business-that-you-might-not-be-aware-of/
"WS52: Expert Tips for Syndicating, Leasing and Managing Commercial Properties with John Crossman",real estate syndication,https://lifebridgecapital.com/2018/12/12/ws52-expert-tips-for-syndicating-leasing-and-managing-commercial-properties/
WS50: How to Leverage the Power of Technology to Drive Efficiencies in Acquisition and Management of Syndicated Properties with Neal Bawa,real estate syndication,https://lifebridgecapital.com/2018/12/10/ws50-how-to-leverage-the-power-of-technology-to-drive-efficiencies-in-acquisition-and-management-of-syndicated-properties-with-neal-bawa/
"WS49: How to Overcome Objections, Scout Value Add Properties and Find Investors for Your Real Estate Syndication Project with Sterling White",real estate syndication,https://lifebridgecapital.com/2018/12/09/ws49-how-to-overcome-objections-scout-value-add-properties-and-find-investors-for-your-real-estate-syndication-project/
WS48: Tips and Tricks for Inexperienced Investors Who Wish to Transition to Multifamily Syndication with Danny Randazzo,real estate syndication,https://lifebridgecapital.com/2018/12/08/ws48-tips-and-tricks-for-inexperienced-investors-who-wish-to-transition-to-multifamily-syndication/
WS47: How Multifamily Syndication Can Allow You to Implement Rigid Systems and Processes for Efficient Asset Management with Patrick Duffy,real estate syndication,https://lifebridgecapital.com/2018/12/07/ws47-how-multifamily-syndication-can-allow-you-to-implement-rigid-systems-and-processes-for-efficient-asset-management/
WS46: How to Structure the Optimum Financing Arrangement for a Real Estate Syndication with Joel Block,real estate syndication,https://lifebridgecapital.com/2018/12/06/ws46-how-to-structure-the-optimum-financing-arrangement-for-a-real-estate-syndication/
WS45: How to Correctly Syndicate a Deal via Smart Negotiations and Thorough Due Diligence with Jason Yarusi,real estate syndication,https://lifebridgecapital.com/2018/12/05/ws45-how-to-correctly-syndicate-a-deal-via-smart-negotiations-and-thorough-due-diligence/
"WS42: Vision, Infrastructure and Processes for Setting up a Sustainable Syndication Business with Mark Dolfini",real estate syndication,https://lifebridgecapital.com/2018/12/02/ws42-vision-infrastructure-and-processes-for-setting-up-a-sustainable-syndication-business/
WS40: How to Streamline Your Acquisition Process in Real Estate Syndication with Ben Lapidus,real estate syndication,https://lifebridgecapital.com/2018/11/30/ws40-how-to-streamline-your-acquisition-process-in-real-estate-syndication/
"WS39: How to Build and Grow Relationships with Sponsors, Investors and Contractors in Real Estate Syndication with John Rubino",real estate syndication,https://lifebridgecapital.com/2018/11/29/ws39-how-to-build-and-grow-relationships-with-sponsors-investors-and-contractors-in-real-estate-syndication/
WS37: How to Discover Value Add Opportunities in a Hot Real Estate Market with Paul Moore,real estate syndication,https://lifebridgecapital.com/2018/11/27/ws37-how-to-discover-value-add-opportunities-in-a-hot-real-estate-market/
Show #1: How to Leverage Your Investments in Multifamily Units to Attain the Highest Possible ROI,real estate syndication,https://lifebridgecapital.com/2018/10/05/how-to-leverage-your-investments-in-multifamily-units-to-attain-the-highest-possible-roi/
WS269: The Impacts of Your First Deal with Kyle Mitchell,single-family,https://lifebridgecapital.com/2019/07/17/ws269-the-impacts-of-your-first-deal-with-kyle-mitchell/
WS234: Brian Murray on How To Grow Your Multifamily Real Estate Business,single-family,https://lifebridgecapital.com/2019/06/12/ws234-brian-murray-on-how-to-grow-your-multifamily-real-estate-business/
WS199: Financial Freedom Through Real Estate Investing with Rodney Miller,single-family,https://lifebridgecapital.com/2019/05/08/ws199-financial-freedom-through-real-estate-investing-with-rodney-miller/
WS247: Structuring Real Estate Deals with Brian Burke,Structuring Real Estate Deals,https://lifebridgecapital.com/2019/06/25/ws247-structuring-real-estate-deals-with-brian-burke/
WS217: Structuring Real Estate Deals with Rahul Patel,Structuring Real Estate Deals,https://lifebridgecapital.com/2019/05/26/ws217-structuring-real-estate-deals-with-rahul-patel/
WS892: Is Overcommitting Worth It?,success mindset,https://lifebridgecapital.com/2021/03/31/ws892-is-overcommitting-worth-it/
WS274: The Internal Mindset Game with Transformation Coach Ketan Patel,success mindset,https://lifebridgecapital.com/2019/07/22/ws274-the-internal-mindset-game-with-transformation-coach-ketan-patel/
WS175: The Keys To Scaling Your Real Estate Business with Trevor McGregor,success mindset,https://lifebridgecapital.com/2019/04/14/ws175-the-keys-to-scaling-your-real-estate-business-with-trevor-mcgregor/
Top 10 Rookie Real Estate Syndication Mistakes,syndication,https://lifebridgecapital.com/2020/07/29/blog-top-10-rookie-real-estate-syndication-mistakes/
WS285: Developing Qualified Opportunity Zones with Andrew Greer,syndication,https://lifebridgecapital.com/2019/08/02/ws285-developing-qualified-opportunity-zones-with-andrew-greer/
WS276: From Surviving Cancer To Creating Certification Course For Syndicators with Bryan Chavis,syndication,https://lifebridgecapital.com/2019/07/24/ws276-from-surviving-cancer-to-creating-certification-course-for-syndicators-with-bryan-chavis/
WS272: The Plan After Closing with Mike Vann,syndication,https://lifebridgecapital.com/2019/07/20/ws272-the-plan-after-closing-with-mike-vann/
WS271: Investment Strategies To Survive An Economic Downturn with Vinney Chopra,syndication,https://lifebridgecapital.com/2019/07/19/ws271-investment-strategies-to-survive-an-economic-downturn-with-vinney-chopra/
WS270: Owning a Construction Company Creates More Value with Abraham Ng’hwani,syndication,https://lifebridgecapital.com/2019/07/18/ws270-owning-a-construction-company-creates-more-value-with-abraham-nghwani/
WS269: The Impacts of Your First Deal with Kyle Mitchell,syndication,https://lifebridgecapital.com/2019/07/17/ws269-the-impacts-of-your-first-deal-with-kyle-mitchell/
WS268: Scaling Your Syndication Business Through Marketing with John Casmon,syndication,https://lifebridgecapital.com/2019/07/16/ws268-scaling-your-syndication-business-through-marketing-with-john-casmon/
WS267: The Process of Raising Capital with Jillian Sidoti,syndication,https://lifebridgecapital.com/2019/07/15/ws267-the-process-of-raising-capital-with-jillian-sidoti/
WS264: 2006 Market Compared to Now with Kathy Fettke,syndication,https://lifebridgecapital.com/2019/07/12/ws264-2006-market-compared-to-now-with-kathy-fettke/
WS262: How To Be A Legitimate Co-Sponsor with Mauricio Rauld,syndication,https://lifebridgecapital.com/2019/07/10/ws262-how-to-be-a-legitimate-co-sponsor-with-mauricio-rauld/
WS260: Structuring Deals To Get The Best Return On Investment with Jeff Greenberg,syndication,https://lifebridgecapital.com/2019/07/08/ws260-structuring-deals-to-get-the-best-return-on-investment-with-jeff-greenberg/
WS258: Caleb Bryant on Why Caring For Investors Matters,syndication,https://lifebridgecapital.com/2019/07/06/ws258-caleb-bryant-on-why-caring-for-investors-matters/
WS254: The Road To Running A Successful Syndication Business with Gary Lipsky,syndication,https://lifebridgecapital.com/2019/07/02/ws254-the-road-to-running-a-successful-syndication-business-with-gary-lipsky/
WS249: Managing Real Estate Paperwork Successfully with Krista Testani,syndication,https://lifebridgecapital.com/2019/06/27/ws249-managing-real-estate-paperwork-successfully-with-krista-testani/
WS246: Immersing In The Language Of Real Estate with Dan Handford,syndication,https://lifebridgecapital.com/2019/06/24/ws246-immersing-in-the-language-of-real-estate-with-dan-handford/
WS245: Multifamily Syndication with Venkat Avasarala,syndication,https://lifebridgecapital.com/2019/06/23/ws245-multifamily-syndication-with-venkat-avasarala/
WS244: Passive Investing In Real Estate with Kay Kay Singh,syndication,https://lifebridgecapital.com/2019/06/22/ws244-passive-investing-in-real-estate-with-kay-kay-singh/
WS243: Getting Started In Real Estate Brokerage with Tyler Chesser,syndication,https://lifebridgecapital.com/2019/06/21/ws243-getting-started-in-real-estate-brokerage-with-tyler-chesser/
WS241: Daniel Woodford on Fast Tracking Capital Raising,syndication,https://lifebridgecapital.com/2019/06/19/ws241-daniel-woodford-on-fast-tracking-capital-raising/
WS239: Raising Private Capital For Syndication with Dan Handford,syndication,https://lifebridgecapital.com/2019/06/17/ws239-raising-private-capital-for-syndication-with-dan-handford/
WS236: The Road To Becoming A Syndicator with Krista Testani,syndication,https://lifebridgecapital.com/2019/06/14/ws236-the-road-to-becoming-a-syndicator-with-krista-testani/
WS234: Brian Murray on How To Grow Your Multifamily Real Estate Business,syndication,https://lifebridgecapital.com/2019/06/12/ws234-brian-murray-on-how-to-grow-your-multifamily-real-estate-business/
WS229: Getting Started With Syndications And Strategic Partnerships with Jeff Greenberg,syndication,https://lifebridgecapital.com/2019/06/07/ws229-getting-started-with-syndications-and-strategic-partnerships-with-jeff-greenberg/
WS224: The Advantages Of Working With A Self-Directed IRA Custodian with Joey Eplite,syndication,https://lifebridgecapital.com/2019/06/02/ws224-the-advantages-of-working-with-a-self-directed-ira-custodian-with-joey-eplite/
WS223: Brian Robbins on Learning The Art Of Passive Investing,syndication,https://lifebridgecapital.com/2019/06/01/ws223-brian-robbins-on-learning-the-art-of-passive-investing/
WS214: Getting Funded In Syndication with Scott Williams,syndication,https://lifebridgecapital.com/2019/05/23/ws214-getting-funded-in-syndication-with-scott-williams/
WS213: Data Analytics In Real Estate with Raj Tekchandani,syndication,https://lifebridgecapital.com/2019/05/22/ws213-data-analytics-in-real-estate-with-raj-tekchandani/
WS212: Transition From One Business To Another with Adam Beckstedt,syndication,https://lifebridgecapital.com/2019/05/21/ws212-transition-from-one-business-to-another-with-adam-beckstedt/
WS210: Raising Capital In Syndication with Vanessa Peters,syndication,https://lifebridgecapital.com/2019/05/19/ws210-raising-capital-in-syndication-with-vanessa-peters/
WS206: Jens Nielsen on Building Passive Income Away From Your Full-Time Work,syndication,https://lifebridgecapital.com/2019/05/15/ws206-jens-nielsen-on-building-passive-income-away-from-your-full-time-work/
WS204: Vinney Chopra on Property Takeover And Management,syndication,https://lifebridgecapital.com/2019/05/13/ws204-vinney-chopra-on-property-takeover-and-management/
WS196: Achieving Success In Multifamily Syndication with Sam Rust,syndication,https://lifebridgecapital.com/2019/05/05/ws196-achieving-success-in-multifamily-syndication-with-sam-rust/
WS194: The Beginner’s Guide To Avoiding Common Mistakes In Syndication with Mauricio Rauld,syndication,https://lifebridgecapital.com/2019/05/03/ws194-the-beginners-guide-to-avoiding-common-mistakes-in-syndication-with-mauricio-rauld/
WS193: Financial Modeling Solutions For Real Estate Transactions with Bruce Kirsch,syndication,https://lifebridgecapital.com/2019/05/02/ws193-financial-modeling-solutions-for-real-estate-transactions-with-bruce-kirsch/
WS190: The Importance Of Underwriting In Syndication with Vinney Chopra,syndication,https://lifebridgecapital.com/2019/04/29/ws190-the-importance-of-underwriting-in-syndication-with-vinney-chopra/
WS189: How To Get Started And Stand Out In Syndication with Angelo Christian,syndication,https://lifebridgecapital.com/2019/04/28/ws189-how-to-get-started-and-stand-out-in-syndication-with-angelo-christian/
WS185: How Syndicating A Development Process Works with Scott Lewis,syndication,https://lifebridgecapital.com/2019/04/24/ws185-how-syndicating-a-development-process-works-with-scott-lewis/
